iso3c,country,date,confirmed,deaths,recovered,ecdc_cases,ecdc_deaths,total_tests,tests_units,positive_rate,hosp_patients,icu_patients,total_vaccinations,soc_dist,mov_rest,pub_health,gov_soc_econ,lockdown,apple_mtr_driving,apple_mtr_walking,apple_mtr_transit,gcmr_place_id,gcmr_retail_recreation,gcmr_grocery_pharmacy,gcmr_parks,gcmr_transit_stations,gcmr_workplaces,gcmr_residential,gtrends_score,gtrends_country_score,region,income,population,land_area_skm,pop_density,pop_largest_city,life_expectancy,gdp_capita,timestamp
AUS,Australia,2020-12-26,28308,908,22536,28031,908,11061500,tests performed,3e-4,25,0,NA,-50,41,102,88,2,96.55,80.09,56.67,ChIJ38WHZwf9KysRUhNblaFnglM,-23,-16,-10,-40,-32,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-12-27,28337,909,22539,28031,908,11096776,tests performed,3e-4,19,0,NA,-50,41,102,88,2,97.08,82.56,58.54,ChIJ38WHZwf9KysRUhNblaFnglM,-9,-6,12,-36,-15,2,9,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-12-28,28349,909,22554,28031,908,11126202,tests performed,3e-4,24,0,NA,-50,41,102,88,2,103.25,89.4,62.86,ChIJ38WHZwf9KysRUhNblaFnglM,-4,0,26,-57,-70,15,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-12-29,28381,909,22558,28031,908,11165514,tests performed,3e-4,19,0,NA,-50,41,102,88,2,106.8,93.51,63.21,ChIJ38WHZwf9KysRUhNblaFnglM,1,15,7,-51,-55,12,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-12-30,28405,909,22564,28031,908,11205827,tests performed,4e-4,22,0,NA,-50,41,102,88,2,96.84,89.28,61.7,ChIJ38WHZwf9KysRUhNblaFnglM,1,14,10,-50,-53,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2020-12-31,28425,909,22565,28031,908,11260636,tests performed,4e-4,19,0,NA,-50,41,102,88,2,83.52,95.34,53.05,ChIJ38WHZwf9KysRUhNblaFnglM,-2,25,28,-48,-54,9,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-01,28460,909,22573,28031,908,11316982,tests performed,5e-4,25,0,NA,-50,41,102,88,2,93.51,78.93,53.01,ChIJ38WHZwf9KysRUhNblaFnglM,-40,-35,9,-64,-75,20,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-02,28484,909,22581,28031,908,11377594,tests performed,6e-4,26,0,NA,-50,41,102,88,2,87.43,77.45,52.87,ChIJ38WHZwf9KysRUhNblaFnglM,-17,-1,-8,-43,-18,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-03,28504,909,22581,28031,908,11428730,tests performed,5e-4,26,0,NA,-50,41,102,89,2,97.74,85.77,63.02,ChIJ38WHZwf9KysRUhNblaFnglM,-14,-5,-7,-42,-10,5,8,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-04,28517,909,22588,28031,908,11505997,tests performed,4e-4,32,0,NA,-50,41,102,89,2,99.75,88.82,64.92,ChIJ38WHZwf9KysRUhNblaFnglM,-7,5,-11,-50,-35,11,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-05,28536,909,22592,28031,908,11590672,tests performed,4e-4,36,0,NA,-50,41,102,89,2,103.04,92.36,67.1,ChIJ38WHZwf9KysRUhNblaFnglM,-10,4,-6,-49,-36,11,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-06,28546,909,22600,28031,908,11691946,tests performed,3e-4,38,0,NA,-50,41,102,89,2,105.38,91.44,68.23,ChIJ38WHZwf9KysRUhNblaFnglM,-9,3,-4,-48,-33,11,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-07,28571,909,22606,28031,908,11779835,tests performed,3e-4,41,0,NA,-50,41,102,89,2,110.79,91.86,67.41,ChIJ38WHZwf9KysRUhNblaFnglM,-11,2,3,-48,-33,11,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-08,28582,909,22606,28031,908,11852383,tests performed,2e-4,40,0,NA,-50,41,102,89,2,99.89,93.65,65.37,ChIJ38WHZwf9KysRUhNblaFnglM,-13,9,-8,-47,-31,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-09,28595,909,22612,28031,908,11928140,tests performed,2e-4,41,0,NA,-50,41,102,89,2,89.44,83.63,59.03,ChIJ38WHZwf9KysRUhNblaFnglM,-21,-7,-3,-42,-12,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-10,28614,909,22621,28031,908,12004467,tests performed,2e-4,45,0,NA,-50,41,102,89,2,97.46,82.6,68.16,ChIJ38WHZwf9KysRUhNblaFnglM,-20,-8,4,-45,-11,5,5,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-11,28634,909,22627,28031,908,12079425,tests performed,2e-4,47,0,NA,-50,41,102,89,2,107.17,92.45,73.46,ChIJ38WHZwf9KysRUhNblaFnglM,-16,-2,-8,-50,-26,9,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-12,28650,909,22643,28031,908,12139602,tests performed,2e-4,44,1,NA,-50,41,102,89,2,109.94,94.45,75.9,ChIJ38WHZwf9KysRUhNblaFnglM,-12,2,-6,-45,-24,8,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-13,28660,909,22650,28031,908,12209377,tests performed,2e-4,46,1,NA,-50,41,102,89,2,110.8,96.51,76.35,ChIJ38WHZwf9KysRUhNblaFnglM,-12,-1,-2,-45,-23,8,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-14,28669,909,22657,28031,908,12272547,tests performed,2e-4,51,1,NA,-50,41,102,89,2,114.94,98.15,76.61,ChIJ38WHZwf9KysRUhNblaFnglM,-14,-3,2,-45,-24,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-15,28689,909,22668,28031,908,12327753,tests performed,2e-4,47,2,NA,-50,41,102,89,2,113.08,108.39,74.77,ChIJ38WHZwf9KysRUhNblaFnglM,-14,-2,-12,-43,-22,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-16,28708,909,22684,28031,908,12372409,tests performed,3e-4,38,2,NA,-50,41,102,89,2,99.11,95.35,65.63,ChIJ38WHZwf9KysRUhNblaFnglM,-13,-5,-3,-35,-6,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-17,28721,909,22692,28031,908,12405954,tests performed,3e-4,34,2,NA,-50,41,102,89,2,107.56,92.1,76.36,ChIJ38WHZwf9KysRUhNblaFnglM,-12,-6,8,-38,-8,2,4,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-18,28731,909,22698,28031,908,12447974,tests performed,3e-4,32,1,NA,-50,41,102,89,2,107.83,93.88,77.24,ChIJ38WHZwf9KysRUhNblaFnglM,-14,-5,-12,-45,-19,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-19,28740,909,22709,28031,908,12488954,tests performed,3e-4,36,1,NA,-50,41,102,89,2,112.3,98.57,80.02,ChIJ38WHZwf9KysRUhNblaFnglM,-14,-5,-15,-44,-21,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-20,28749,909,22716,28031,908,12546647,tests performed,3e-4,32,1,NA,-50,41,102,89,2,114.35,98.85,79.69,ChIJ38WHZwf9KysRUhNblaFnglM,-12,-5,-8,-42,-19,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-21,28755,909,22725,28031,908,12594719,tests performed,3e-4,34,0,NA,-50,41,102,89,2,124.1,103.13,82.17,ChIJ38WHZwf9KysRUhNblaFnglM,-13,-4,1,-42,-19,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-22,28760,909,22735,28031,908,12644281,tests performed,2e-4,32,0,NA,-50,41,102,89,2,121.95,114.46,79.18,ChIJ38WHZwf9KysRUhNblaFnglM,-10,1,-4,-40,-18,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-23,28766,909,22748,28031,908,12681350,tests performed,2e-4,26,0,NA,-50,41,102,89,2,100.04,97.52,67.38,ChIJ38WHZwf9KysRUhNblaFnglM,-11,-2,10,-33,-6,1,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-24,28777,909,22759,28031,908,12713317,tests performed,2e-4,25,0,NA,-50,41,102,89,2,104.95,91.45,73.58,ChIJ38WHZwf9KysRUhNblaFnglM,-12,-7,10,-40,-9,2,3,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-25,28780,909,22761,28031,908,12748337,tests performed,2e-4,28,0,NA,-50,41,102,89,2,88.13,79.1,67.57,ChIJ38WHZwf9KysRUhNblaFnglM,-2,8,3,-47,-33,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-26,28786,909,22766,28031,908,12778139,tests performed,2e-4,21,0,NA,-50,41,102,89,2,107.91,94.12,82.45,ChIJ38WHZwf9KysRUhNblaFnglM,-23,-16,22,-60,-71,16,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-27,28794,909,22779,28031,908,12814349,tests performed,2e-4,21,0,NA,-50,41,102,89,2,108.56,92.45,81.51,ChIJ38WHZwf9KysRUhNblaFnglM,-14,-2,-22,-41,-16,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-28,28799,909,22781,28031,908,12848213,tests performed,2e-4,20,0,NA,-50,41,102,89,2,113.26,91.86,79.1,ChIJ38WHZwf9KysRUhNblaFnglM,-15,-3,-20,-41,-14,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-29,28806,909,22791,28031,908,12888924,tests performed,2e-4,14,0,NA,-50,41,102,89,2,111.23,109.42,79.07,ChIJ38WHZwf9KysRUhNblaFnglM,-14,-3,-33,-39,-11,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-30,28811,909,22802,28031,908,12924307,tests performed,2e-4,14,0,NA,-50,41,102,89,2,91.77,93.59,68.06,ChIJ38WHZwf9KysRUhNblaFnglM,-9,-1,-10,-33,-2,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-01-31,28818,909,22805,28031,908,12951776,tests performed,2e-4,10,0,NA,-50,41,102,89,2,97.74,84.89,77.07,ChIJ38WHZwf9KysRUhNblaFnglM,-9,3,-11,-38,-5,3,5,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-01,28823,909,22808,28031,908,12982095,tests performed,2e-4,9,0,NA,-50,41,102,89,2,100,84.97,77.75,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-6,-23,-41,-13,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-02,28829,909,22814,28031,908,13018447,tests performed,2e-4,9,0,NA,-50,41,102,89,2,102.65,90.74,79.73,ChIJ38WHZwf9KysRUhNblaFnglM,-19,-6,-30,-41,-16,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-03,28838,909,22822,28031,908,13077667,tests performed,2e-4,10,0,NA,-50,41,102,89,2,105.44,90.43,78.43,ChIJ38WHZwf9KysRUhNblaFnglM,-17,-7,-17,-39,-14,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-04,28842,909,22822,28031,908,13128847,tests performed,2e-4,9,0,NA,-50,41,102,89,2,109.94,93.43,77.05,ChIJ38WHZwf9KysRUhNblaFnglM,-18,-7,-14,-40,-15,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-05,28848,909,22825,28031,908,13174416,tests performed,1e-4,9,0,NA,-50,41,102,89,2,113.49,112.53,80.71,ChIJ38WHZwf9KysRUhNblaFnglM,-15,-2,-22,-38,-12,6,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-06,28851,909,22827,28031,908,13234439,tests performed,1e-4,11,0,NA,-50,41,102,89,2,93.67,94.96,69.62,ChIJ38WHZwf9KysRUhNblaFnglM,-9,0,-16,-33,-2,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-07,28857,909,22830,28031,908,13275630,tests performed,1e-4,10,0,NA,-50,41,102,89,2,101.23,87.79,78.31,ChIJ38WHZwf9KysRUhNblaFnglM,-10,-1,-8,-38,-6,3,5,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-08,28860,909,22837,28031,908,13314092,tests performed,1e-4,11,1,NA,-50,41,102,89,2,105.7,92.29,81.17,ChIJ38WHZwf9KysRUhNblaFnglM,-14,-3,-21,-38,-11,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-09,28871,909,22844,28031,908,13353404,tests performed,1e-4,12,1,NA,-50,41,102,89,2,109.73,94.82,83.73,ChIJ38WHZwf9KysRUhNblaFnglM,-14,-3,-19,-36,-11,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-10,28879,909,22846,28031,908,13418052,tests performed,1e-4,11,1,NA,-50,41,102,89,2,111.7,95.14,82.16,ChIJ38WHZwf9KysRUhNblaFnglM,-13,-4,-15,-35,-10,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-11,28887,909,22850,28031,908,13478541,tests performed,1e-4,12,1,NA,-50,41,102,89,2,119.64,100.29,81.43,ChIJ38WHZwf9KysRUhNblaFnglM,-13,-2,-11,-36,-11,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-12,28892,909,22854,28031,908,13536915,tests performed,1e-4,11,0,NA,-50,41,102,89,2,97.73,99.86,63.1,ChIJ38WHZwf9KysRUhNblaFnglM,-8,6,-16,-34,-9,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-13,28898,909,22858,28031,908,13586581,tests performed,1e-4,14,0,NA,-50,41,102,89,2,78.97,88.04,54.24,ChIJ38WHZwf9KysRUhNblaFnglM,-20,-2,-27,-44,-12,8,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-14,28900,909,22864,28031,908,13638907,tests performed,1e-4,14,0,NA,-50,41,102,89,2,87.12,79.82,61.18,ChIJ38WHZwf9KysRUhNblaFnglM,-14,-2,-6,-40,-11,6,5,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-15,28905,909,22866,28031,908,13702483,tests performed,1e-4,12,0,NA,-50,41,102,89,2,82.87,73.34,60.26,ChIJ38WHZwf9KysRUhNblaFnglM,-21,-5,-23,-44,-16,8,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-16,28911,909,22870,28031,908,13757442,tests performed,1e-4,11,0,NA,-50,41,102,89,2,92.01,79.5,67.06,ChIJ38WHZwf9KysRUhNblaFnglM,-22,-5,-29,-44,-18,9,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-17,28912,909,22871,28031,908,13842302,tests performed,1e-4,12,0,NA,-50,41,102,89,2,109.46,91.09,78.73,ChIJ38WHZwf9KysRUhNblaFnglM,-20,-4,-25,-42,-16,9,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-18,28918,909,22874,28031,908,13915464,tests performed,1e-4,10,1,NA,-50,41,102,89,2,119.72,101.49,85.94,ChIJ38WHZwf9KysRUhNblaFnglM,-11,0,-18,-36,-9,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-19,28920,909,22879,28031,908,13972586,tests performed,1e-4,10,1,NA,-50,41,102,89,2,121.61,124.49,90.05,ChIJ38WHZwf9KysRUhNblaFnglM,-8,3,-17,-33,-7,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-20,28926,909,22881,28031,908,14019006,tests performed,1e-4,10,1,NA,-50,41,102,89,2,100.63,104.92,75.29,ChIJ38WHZwf9KysRUhNblaFnglM,-4,2,0,-29,-2,2,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-21,28930,909,22882,28031,908,14053806,tests performed,1e-4,11,1,20,-50,41,102,89,2,104.81,91.51,86.53,ChIJ38WHZwf9KysRUhNblaFnglM,-6,1,-3,-34,-6,2,2,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-22,28937,909,22885,28031,908,14090307,tests performed,1e-4,11,0,2789,-50,41,102,89,2,107.29,92.5,87.48,ChIJ38WHZwf9KysRUhNblaFnglM,-12,-1,-20,-36,-7,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-23,28939,909,22892,28031,908,14133828,tests performed,1e-4,12,0,6914,-50,41,102,89,2,109.86,94.98,87.11,ChIJ38WHZwf9KysRUhNblaFnglM,-13,-2,-26,-34,-9,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-24,28947,909,22897,28031,908,14190604,tests performed,1e-4,13,0,16629,-50,41,102,89,2,112.15,96.77,87,ChIJ38WHZwf9KysRUhNblaFnglM,-11,-2,-22,-34,-8,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-25,28957,909,22900,28031,908,14240544,tests performed,1e-4,17,0,23510,-50,41,102,89,2,123,107.13,92.39,ChIJ38WHZwf9KysRUhNblaFnglM,-11,-1,-17,-33,-8,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-26,28965,909,22902,28031,908,14288443,tests performed,1e-4,21,1,30000,-50,41,102,89,2,124.38,127.41,93.08,ChIJ38WHZwf9KysRUhNblaFnglM,-7,4,-12,-30,-7,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-27,28970,909,22903,28031,908,14321865,tests performed,1e-4,19,0,31894,-50,41,102,89,2,103.62,109.39,78.22,ChIJ38WHZwf9KysRUhNblaFnglM,-4,2,-4,-28,-3,2,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-02-28,28978,909,22909,28031,908,14349465,tests performed,2e-4,17,1,34630,-50,41,102,89,2,104.76,91.13,88.12,ChIJ38WHZwf9KysRUhNblaFnglM,-5,1,6,-31,-6,1,2,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-03-01,28986,909,22914,28031,908,14373691,tests performed,2e-4,24,1,41907,-50,41,102,89,2,107.37,92.89,90.14,ChIJ38WHZwf9KysRUhNblaFnglM,-13,-1,-22,-37,-14,5,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-03-02,28996,909,22917,28031,908,14413665,tests performed,2e-4,20,1,51070,-50,41,102,89,2,111.21,96.23,91.58,ChIJ38WHZwf9KysRUhNblaFnglM,-13,0,-25,-33,-8,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-03-03,29007,909,22920,28031,908,14466586,tests performed,2e-4,27,1,61009,-50,41,102,89,2,113.48,99.82,91.72,ChIJ38WHZwf9KysRUhNblaFnglM,-10,0,-22,-32,-8,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-03-04,29021,909,22924,28031,908,14515635,tests performed,2e-4,24,1,71867,-50,41,102,89,2,126.75,109.07,94.46,ChIJ38WHZwf9KysRUhNblaFnglM,-10,1,-13,-30,-8,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-03-05,29029,909,22926,28031,908,14563270,tests performed,2e-4,27,1,76940,-50,41,102,89,2,126.19,132.28,92.85,ChIJ38WHZwf9KysRUhNblaFnglM,-6,6,-13,-29,-7,2,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-03-06,29034,909,22928,28031,908,14600442,tests performed,2e-4,29,1,81345,-50,41,102,89,2,103.95,114.49,79.17,ChIJ38WHZwf9KysRUhNblaFnglM,-2,4,6,-26,-4,1,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-03-07,29046,909,22929,28031,908,14628827,tests performed,2e-4,29,1,86369,-50,41,102,89,2,103.52,89.28,78.51,ChIJ38WHZwf9KysRUhNblaFnglM,-3,1,12,-28,-7,1,2,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-03-08,29061,909,22931,28031,908,14663973,tests performed,3e-4,29,1,94908,-50,41,102,89,2,106.76,91.34,88.01,ChIJ38WHZwf9KysRUhNblaFnglM,-11,-1,-15,-40,-29,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-03-09,29074,909,22936,28031,908,14691576,tests performed,3e-4,42,1,108328,-50,41,102,89,2,111.54,96.08,90.34,ChIJ38WHZwf9KysRUhNblaFnglM,-12,2,-23,-31,-9,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-03-10,29090,909,22945,28031,908,14738885,tests performed,3e-4,46,0,125000,-50,41,102,89,2,113.89,97.68,90.29,ChIJ38WHZwf9KysRUhNblaFnglM,-10,-1,-17,-30,-7,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-03-11,29102,909,22949,28031,908,14789896,tests performed,3e-4,44,0,135109,-50,41,102,89,2,122.29,106.12,92,ChIJ38WHZwf9KysRUhNblaFnglM,-11,0,-15,-30,-8,4,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-03-12,29112,909,22952,28031,908,14834911,tests performed,3e-4,48,0,159294,-50,41,102,89,2,NA,NA,NA,ChIJ38WHZwf9KysRUhNblaFnglM,-6,4,-16,-28,-6,3,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
